Date,"Event Name","Event Region","Event Type",Division,"Match Type","Match Number","Red 1","Red 2","Red 3","Blue 1","Blue 2","Blue 3","Red 1; No Show (1) Disqualified (2)","Red 2; No Show (1) Disqualified (2)","Red 3; No Show (1) Disqualified (2)","Blue 1; No Show (1) Disqualified (2)","Blue 2; No Show (1) Disqualified (2)","Blue 3; No Show (1) Disqualified (2)","Red 1 Surrogate","Red 2 Surrogate","Red 3 Surrogate","Blue 1 Surrogate","Blue 2 Surrogate","Blue 3 Surrogate","Match Saved","Red Autonomous Period; Robot 1 Placement","Red Autonomous Period, Robot 2 Placement","Red Autonomous Period, Rescue Beacons","Red Autonomous Period, Climbers in Shelter","Red Driver Controlled; Robot 1 Placement","Red Driver Controlled; Robot 2 Placement","Red Driver Controlled; Floor Goal","Red Driver Controlled; High Goal","Red Driver Controlled; Low Goal","Red Driver Controlled; Mid Goal","Red Driver Controlled; Climbers in Shelter","Red Driver Controlled; Zip Line","Red End Game; All Clear Signal","Red End Game; Robot on Pull Up Bar","Red Minor Penalty Incurred","Red Major Penalty Incurred","Red Minor Penalty Awarded","Red Major Penalty Awarded","Blue Autonomous Period; Robot 1 Placement","Blue Autonomous Period, Robot 2 Placement","Blue Autonomous Period, Rescue Beacons","Blue Autonomous Period, Climbers in Shelter","Blue Driver Controlled; Robot 1 Placement","Blue Driver Controlled; Robot 2 Placement","Blue Driver Controlled; Floor Goal","Blue Driver Controlled; High Goal","Blue Driver Controlled; Low Goal","Blue Driver Controlled; Mid Goal","Blue Driver Controlled; Climbers in Shelter","Blue Driver Controlled; Zip Line","Blue End Game; All Clear Signal","Blue End Game; Robot on Pull Up Bar","Blue Minor Penalty Incurred","Blue Major Penalty Incurred","Blue Minor Penalty Awarded","Blue Major Penalty Awarded",
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,28,8660,9019,0,10060,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,8,0,4,0,2,1,2,1,0,0,0,0,3,1,0,2,0,4,16,0,6,0,4,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,29,8570,8606,0,3231,417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,4,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,4,5,4,3,0,0,2,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,30,5942,7104,0,6220,8949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,4,0,15,0,8,4,2,0,0,1,0,0,0,0,0,1,1,2,0,6,4,0,0,2,3,3,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,31,9112,2891,0,10400,8471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,9,0,0,0,4,0,0,1,0,0,0,4,0,1,0,0,4,0,7,9,0,0,3,0,0,1,0,4,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,32,9164,5218,0,5206,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,4,1,0,1,0,0,0,0,0,1,0,2,0,0,0,5,0,6,2,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,33,6427,10061,0,6688,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,25,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,34,71,5132,0,5220,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,5,11,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,3,13,9,7,5,0,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,35,4143,9761,0,724,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,17,10,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,4,2,0,3,10,0,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,36,9915,6929,0,8372,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,3,13,0,0,4,2,0,1,0,0,0,0,0,2,1,0,0,0,6,0,0,0,2,3,2,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,37,8949,4133,0,10400,5218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,3,5,0,6,0,4,0,0,0,0,0,0,0,0,2,0,2,3,0,2,0,0,0,2,0,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,38,6220,8606,0,2891,6427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,8,0,0,9,3,3,0,2,0,0,0,0,0,1,0,0,0,0,8,0,0,0,2,1,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,39,7104,6688,0,5220,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,40,724,5942,0,8660,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,5,16,0,0,12,0,2,0,0,0,0,0,0,0,1,0,2,6,6,3,0,0,0,4,3,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,41,9019,10061,0,71,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,29,0,0,3,3,2,1,1,0,0,0,0,0,2,0,0,3,5,7,0,2,4,2,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,42,8471,9164,0,10060,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,6,5,13,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,3,8,0,0,0,4,0,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,43,9761,9112,0,9915,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,4,2,2,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,44,417,8720,0,5206,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,7,0,1,0,0,3,0,0,0,0,1,0,0,1,1,2,0,6,3,10,0,0,2,3,1,1,1,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,45,4143,6929,0,10485,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,12,0,0,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,46,5220,2891,0,5218,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,5,1,10,0,3,4,1,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,3,1,1,1,0,0,0,1,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,47,3231,6427,0,71,9164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,2,0,0,5,6,10,0,3,0,1,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,48,8606,8471,0,6220,724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,13,13,0,5,0,2,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,49,9761,8372,0,4133,7104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,4,5,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,4,5,9,0,0,0,3,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,50,8466,4143,0,10400,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,6,2,8,0,6,2,2,1,1,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,51,5206,10061,0,9112,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,24,6,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,7,0,0,0,2,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,52,4344,3491,0,8570,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,53,9915,8949,0,9019,6688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,9,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,54,417,5942,0,6929,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,12,4,0,0,4,2,0,1,0,0,4,0,0,1,0,2,4,4,14,0,3,0,4,1,0,0,4,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,55,7104,10400,0,724,9164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,11,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,5,6,0,0,12,2,0,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,56,2891,5218,0,71,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,4,2,0,1,0,0,0,0,0,1,1,0,0,5,4,0,5,0,2,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,57,8720,8660,0,10061,8606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,3,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2,3,0,29,0,0,10,3,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,58,4344,9019,0,8466,9761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,6,6,1,0,0,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,10,3,0,0,3,2,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,59,10485,4133,0,8471,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,12,0,0,2,2,2,0,1,0,0,0,0,1,0,1,4,4,0,23,10,3,0,4,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,60,5132,6220,0,4143,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,17,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,61,3231,9915,0,5206,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,0,0,0,1,3,1,2,0,0,0,0,0,1,1,2,0,4,1,7,0,7,2,1,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,62,9112,6929,0,8949,6427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,15,4,0,0,4,0,1,0,0,0,0,0,0,1,0,2,4,6,3,0,2,0,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,63,3491,10060,0,417,6688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,5,2,0,1,2,0,0,0,0,0,0,0,0,3,5,6,0,0,5,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,64,7104,8720,0,4344,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,2,0,8,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,4,2,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,65,5218,10485,0,10061,724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,2,1,0,1,0,0,0,0,0,1,0,0,0,5,37,0,1,10,0,0,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,66,10400,5206,0,9019,8606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,10,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,6,0,0,7,4,2,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,67,3231,9164,0,8372,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,8,0,0,4,1,0,1,0,0,0,0,0,1,0,2,0,6,0,9,0,0,2,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,68,9761,8471,0,6929,6688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,4,6,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,4,3,10,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,69,5220,8466,0,6220,417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,6,2,9,0,6,2,2,1,0,0,0,0,0,1,0,0,2,0,3,8,3,0,0,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,70,2891,5132,0,6427,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,4,1,0,1,0,0,0,0,0,3,0,0,5,6,10,0,0,0,1,2,1,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,71,8660,3491,0,9112,8949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,4,11,0,0,3,2,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,72,71,10060,0,9915,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,0,9,0,0,0,3,1,1,1,0,0,0,0,0,1,0,2,4,0,4,0,0,0,2,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,73,8372,5218,0,8471,9019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,3,1,2,0,0,0,0,1,0,0,0,4,0,2,10,5,4,4,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,74,10400,6220,0,6688,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,6,6,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,75,4133,10061,0,4143,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,3,31,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,3,4,3,3,0,8,1,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,76,724,6929,0,5206,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,5,2,8,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,2,1,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,77,6427,9915,0,3491,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,6,5,7,0,0,0,2,2,1,0,0,0,0,2,0,0,1,2,0,6,26,0,0,0,2,2,0,1,0,2,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,78,8660,417,0,9761,9164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,4,2,8,0,0,2,1,0,0,0,0,1,0,0,1,0,0,4,6,11,0,0,0,4,1,0,0,1,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,79,8466,9112,0,71,8606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,7,0,0,8,0,2,0,0,0,0,0,0,0,1,0,1,3,0,6,0,0,9,3,3,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,80,8720,8570,0,8949,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,6,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,5,6,14,0,0,4,4,3,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,81,10060,5132,0,3231,7104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,17,0,0,0,4,2,1,1,0,0,0,0,1,0,0,2,0,3,0,0,0,0,4,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,3,11,8471,8606,5942,10060,10485,724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,5,0,9,0,3,0,1,1,1,0,0,0,0,0,0,0,6,7,0,0,9,2,2,1,1,0,0,1,1,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,3,12,8471,8606,5942,10060,10485,724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,23,12,0,0,0,3,0,1,0,2,0,0,1,0,0,0,0,5,4,0,0,4,2,2,1,1,0,0,0,2,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,3,13,8471,8606,5942,10060,10485,724,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,4,11,0,7,4,2,0,1,0,0,0,0,1,0,0,0,0,4,8,0,0,1,2,1,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,3,21,8466,5220,4143,9915,6929,5206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,0,10,10,0,9,2,2,1,1,0,0,0,0,0,1,1,2,0,0,8,8,0,0,2,2,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,3,22,8466,5220,4143,9915,6929,5206,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,6,2,3,0,12,0,2,1,0,0,0,0,0,0,0,0,1,4,0,2,14,0,7,1,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,3,23,8466,5220,4143,9915,6929,5206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,4,8,0,9,2,3,0,1,0,0,0,0,0,0,0,0,0,4,3,9,0,5,0,3,1,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,4,1,8471,8606,5942,8466,5220,4143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,6,10,0,9,4,2,0,1,0,0,0,0,1,5,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,4,2,8471,8606,5942,8466,5220,4143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,14,12,0,0,2,2,1,1,0,0,1,0,1,1,1,2,0,3,4,8,0,0,3,0,0,0,1,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,1,4284,9804,0,5667,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,2,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,2,5076,6436,0,3188,8375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,14,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,4,4,11,0,5,2,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,3,4855,6038,0,4273,7187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,4,4,11,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,3,2,0,0,0,1,1,0,0,3,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,4,10541,5326,0,5380,10373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,4,15,0,0,0,2,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,5,5899,3480,0,7750,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0,2,1,1,0,0,0,0,0,1,0,2,3,0,1,0,7,8,2,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,6,7742,3666,0,9774,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,1,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,7,9851,7013,0,3525,6137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,12,10,0,4,4,3,0,2,0,0,0,0,0,2,0,2,6,0,7,10,0,0,4,1,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,8,5229,8496,0,10794,8995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,5,6,9,0,6,2,0,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,9,2997,9843,0,3526,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,0,6,0,0,0,0,0,0,2,0,0,0,0,0,3,0,12,1,0,0,2,1,1,1,2,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,10,7187,9804,0,3480,10373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6,6,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,7,0,2,0,0,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,11,10541,5076,0,5667,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,1,0,0,3,3,0,1,0,0,0,0,1,0,0,2,0,0,3,0,0,5,2,1,1,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,12,5326,9851,0,3188,5899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,17,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,5,10,0,1,3,2,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,13,6038,10794,0,8375,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,9,0,0,0,4,1,1,1,0,0,0,0,1,0,0,4,4,3,7,10,7,5,4,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,14,3525,3526,0,3666,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,8,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,15,4273,8496,0,2997,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,5,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,6,0,9,0,0,0,0,3,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,16,7013,9774,0,4855,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,3,5,0,5,0,2,0,0,0,0,0,0,0,1,1,0,0,4,0,8,12,1,4,0,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,17,7750,8995,0,6436,7742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,5,0,0,1,2,1,1,0,0,0,0,1,0,0,0,5,5,12,0,0,0,4,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,18,3633,9843,0,5229,6137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,6,3,0,9,2,1,0,1,0,0,0,0,3,3,0,2,0,0,5,8,0,4,4,2,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,19,3666,9804,0,5076,9851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,20,0,0,0,2,1,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,20,7187,2856,0,10541,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,5,5,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,3,5,7,0,0,8,3,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,21,7013,5667,0,4273,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,4,12,0,5,2,3,1,1,0,0,0,0,1,0,1,2,0,0,13,0,0,0,2,1,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,22,4284,10794,0,6436,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,1,0,0,2,0,0,8,0,0,0,2,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,23,3525,3595,0,8375,8496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,5,5,3,0,0,4,3,0,1,0,0,1,0,1,1,0,2,4,3,6,14,5,0,4,0,0,0,1,0,0,0,
3/26/2016,FTC West Super Regional Silicon,West,Super Regional Championship,1,1,24,4855,3633,0,5899,9843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,9,2,0,0,2,1,0,0,0,0,0,0,
